    ID      Name        Seed      NumOptions                                              SolverGA                                                                                    SolverSA                                                                                  SolverMISOCP                                      
    __    _________    ______    _____________    ________________________________________________________________________________________    ________________________________________________________________________________________    ________________________________________________________________________________________
    60    "shape45"    "1518"    "5.48964e+20"    "30.00 [mins], 7.55e+02 [CA], 2.94e+01 [UCA], 1.28e+01 [OLA], 1.66e+01 [OSA], [Fail   ]"    "30.00 [mins], 7.67e+02 [CA], 1.68e+01 [UCA], 1.68e+01 [OLA], 8.01e-04 [OSA], [Fail   ]"    "00.87 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    61    "shape46"    "1841"    "1.41060e+20"    "30.00 [mins], 7.62e+02 [CA], 2.25e+01 [UCA], 2.25e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.19e+02 [CA], 6.53e+01 [UCA], 5.44e+01 [OLA], 1.09e+01 [OSA], [Fail   ]"    "01.55 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    62    "shape46"    "5440"    "1.41060e+20"    "30.00 [mins], 7.48e+02 [CA], 3.65e+01 [UCA], 3.27e+01 [OLA], 3.70e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.35e+02 [CA], 4.88e+01 [UCA], 3.97e+01 [OLA], 1.01e+01 [OSA], [Fail   ]"    "03.40 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    63    "shape46"    "1518"    "1.41060e+20"    "24.15 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"    "30.00 [mins], 7.12e+02 [CA], 7.22e+01 [UCA], 6.58e+01 [OLA], 6.37e+00 [OSA], [Fail   ]"    "03.77 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    64    "shape48"    "1841"    "4.72195e+21"    "30.00 [mins], 7.58e+02 [CA], 2.58e+01 [UCA], 2.58e+01 [OLA], 1.09e-03 [OSA], [Fail   ]"    "30.00 [mins], 7.35e+02 [CA], 4.90e+01 [UCA], 4.90e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "04.28 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    65    "shape48"    "5440"    "4.72195e+21"    "30.00 [mins], 7.30e+02 [CA], 5.37e+01 [UCA], 5.36e+01 [OLA], 7.60e-02 [OSA], [Fail   ]"    "30.00 [mins], 7.20e+02 [CA], 6.44e+01 [UCA], 6.44e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "04.81 [mins], 7.84e+02 [CA], 8.01e-04 [UCA], 8.01e-04 [OLA], 3.27e-09 [OSA], [Success]"
    66    "shape48"    "1518"    "4.72195e+21"    "30.00 [mins], 7.34e+02 [CA], 5.02e+01 [UCA], 4.54e+01 [OLA], 4.86e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.47e+02 [CA], 3.71e+01 [UCA], 3.71e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "03.93 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    67    "shape49"    "1841"    "1.95362e+21"    "30.00 [mins], 7.38e+02 [CA], 4.59e+01 [UCA], 3.46e+01 [OLA], 1.13e+01 [OSA], [Fail   ]"    "30.00 [mins], 7.35e+02 [CA], 4.90e+01 [UCA], 4.90e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "04.21 [mins], 7.84e+02 [CA], 1.60e-03 [UCA], 1.60e-03 [OLA], 3.27e-09 [OSA], [Success]"
    68    "shape49"    "5440"    "1.95362e+21"    "30.00 [mins], 7.42e+02 [CA], 4.22e+01 [UCA], 4.17e+01 [OLA], 5.00e-01 [OSA], [Fail   ]"    "30.00 [mins], 7.53e+02 [CA], 3.09e+01 [UCA], 2.94e+01 [OLA], 1.44e+00 [OSA], [Fail   ]"    "03.55 [mins], 7.84e+02 [CA], 1.60e-03 [UCA], 1.60e-03 [OLA], 3.27e-09 [OSA], [Success]"
    69    "shape49"    "1518"    "1.95362e+21"    "30.00 [mins], 7.45e+02 [CA], 3.86e+01 [UCA], 2.63e+01 [OLA], 1.22e+01 [OSA], [Fail   ]"    "30.00 [mins], 7.43e+02 [CA], 4.13e+01 [UCA], 4.13e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "04.23 [mins], 7.84e+02 [CA], 1.60e-03 [UCA], 1.60e-03 [OLA], 3.27e-09 [OSA], [Success]"
    70    "shape50"    "1841"    "1.36720e+21"    "30.00 [mins], 7.46e+02 [CA], 3.84e+01 [UCA], 2.19e+01 [OLA], 1.65e+01 [OSA], [Fail   ]"    "30.00 [mins], 7.54e+02 [CA], 2.99e+01 [UCA], 2.85e+01 [OLA], 1.44e+00 [OSA], [Fail   ]"    "00.51 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    71    "shape50"    "5440"    "1.36720e+21"    "30.00 [mins], 7.57e+02 [CA], 2.66e+01 [UCA], 2.66e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.52e+02 [CA], 3.19e+01 [UCA], 3.09e+01 [OLA], 1.00e+00 [OSA], [Fail   ]"    "00.57 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    72    "shape50"    "1518"    "1.36720e+21"    "30.00 [mins], 7.54e+02 [CA], 2.98e+01 [UCA], 2.88e+01 [OLA], 1.00e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.55e+02 [CA], 2.88e+01 [UCA], 2.88e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "00.17 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    73    "shape53"    "1841"    "2.16365e+19"    "30.00 [mins], 7.35e+02 [CA], 4.90e+01 [UCA], 4.90e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.45e+02 [CA], 3.91e+01 [UCA], 3.29e+01 [OLA], 6.25e+00 [OSA], [Fail   ]"    "00.11 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    74    "shape53"    "5440"    "2.16365e+19"    "30.00 [mins], 7.67e+02 [CA], 1.68e+01 [UCA], 1.68e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.50e+02 [CA], 3.36e+01 [UCA], 3.29e+01 [OLA], 7.21e-01 [OSA], [Fail   ]"    "00.08 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    75    "shape53"    "1518"    "2.16365e+19"    "30.00 [mins], 7.45e+02 [CA], 3.92e+01 [UCA], 2.40e+01 [OLA], 1.52e+01 [OSA], [Fail   ]"    "30.00 [mins], 7.67e+02 [CA], 1.68e+01 [UCA], 1.68e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "00.08 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    76    "shape57"    "1841"    "2.84405e+20"    "30.00 [mins], 7.48e+02 [CA], 3.56e+01 [UCA], 3.54e+01 [OLA], 1.60e-01 [OSA], [Fail   ]"    "30.00 [mins], 7.36e+02 [CA], 4.75e+01 [UCA], 3.91e+01 [OLA], 8.38e+00 [OSA], [Fail   ]"    "07.05 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    77    "shape57"    "5440"    "2.84405e+20"    "21.73 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"    "30.00 [mins], 7.42e+02 [CA], 4.17e+01 [UCA], 4.01e+01 [OLA], 1.60e+00 [OSA], [Fail   ]"    "08.83 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    78    "shape57"    "1518"    "2.84405e+20"    "30.00 [mins], 7.46e+02 [CA], 3.76e+01 [UCA], 3.36e+01 [OLA], 4.00e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.25e+02 [CA], 5.88e+01 [UCA], 5.04e+01 [OLA], 8.41e+00 [OSA], [Fail   ]"    "05.51 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    79    "shape60"    "1841"    "1.67131e+22"    "30.00 [mins], 7.10e+02 [CA], 7.44e+01 [UCA], 5.69e+01 [OLA], 1.75e+01 [OSA], [Fail   ]"    "30.00 [mins], 7.13e+02 [CA], 7.14e+01 [UCA], 5.32e+01 [OLA], 1.82e+01 [OSA], [Fail   ]"    "02.50 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    80    "shape60"    "5440"    "1.67131e+22"    "30.00 [mins], 7.52e+02 [CA], 3.22e+01 [UCA], 2.29e+01 [OLA], 9.32e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.59e+02 [CA], 2.50e+01 [UCA], 2.50e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "03.89 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    81    "shape60"    "1518"    "1.67131e+22"    "30.00 [mins], 7.35e+02 [CA], 4.90e+01 [UCA], 4.41e+01 [OLA], 4.89e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.09e+02 [CA], 7.51e+01 [UCA], 2.20e+01 [OLA], 5.31e+01 [OSA], [Fail   ]"    "01.72 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    82    "shape62"    "1841"    "2.04835e+18"    "30.00 [mins], 7.50e+02 [CA], 3.36e+01 [UCA], 3.36e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.72e+02 [CA], 1.16e+01 [UCA], 1.07e+01 [OLA], 9.79e-01 [OSA], [Fail   ]"    "00.93 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    83    "shape62"    "5440"    "2.04835e+18"    "30.00 [mins], 7.59e+02 [CA], 2.52e+01 [UCA], 2.10e+01 [OLA], 4.20e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.52e+02 [CA], 3.22e+01 [UCA], 2.45e+01 [OLA], 7.69e+00 [OSA], [Fail   ]"    "00.78 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    84    "shape62"    "1518"    "2.04835e+18"    "22.19 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"    "30.00 [mins], 7.67e+02 [CA], 1.68e+01 [UCA], 1.26e+01 [OLA], 4.20e+00 [OSA], [Fail   ]"    "01.26 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    85    "shape8"     "1841"    "3.85521e+21"    "30.00 [mins], 7.33e+02 [CA], 5.08e+01 [UCA], 4.64e+01 [OLA], 4.45e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.18e+02 [CA], 6.64e+01 [UCA], 4.63e+01 [OLA], 2.00e+01 [OSA], [Fail   ]"    "01.15 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    86    "shape8"     "5440"    "3.85521e+21"    "30.00 [mins], 7.48e+02 [CA], 3.56e+01 [UCA], 3.03e+01 [OLA], 5.30e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.19e+02 [CA], 6.45e+01 [UCA], 2.90e+01 [OLA], 3.55e+01 [OSA], [Fail   ]"    "01.01 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    87    "shape8"     "1518"    "3.85521e+21"    "30.00 [mins], 7.39e+02 [CA], 4.47e+01 [UCA], 4.33e+01 [OLA], 1.36e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.31e+02 [CA], 5.26e+01 [UCA], 5.26e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "01.26 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    88    "square1"    "1841"    "6.04556e+21"    "30.00 [mins], 7.46e+02 [CA], 3.82e+01 [UCA], 3.36e+01 [OLA], 4.66e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.59e+02 [CA], 2.45e+01 [UCA], 2.06e+01 [OLA], 3.95e+00 [OSA], [Fail   ]"    "00.08 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    89    "square1"    "5440"    "6.04556e+21"    "30.00 [mins], 7.68e+02 [CA], 1.62e+01 [UCA], 1.62e+01 [OLA], 8.70e-02 [OSA], [Fail   ]"    "30.00 [mins], 7.45e+02 [CA], 3.91e+01 [UCA], 3.47e+01 [OLA], 4.39e+00 [OSA], [Fail   ]"    "00.18 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
    90    "square1"    "1518"    "6.04556e+21"    "30.00 [mins], 7.53e+02 [CA], 3.12e+01 [UCA], 3.12e+01 [OLA], 0.00e+00 [OSA], [Fail   ]"    "30.00 [mins], 7.41e+02 [CA], 4.34e+01 [UCA], 4.17e+01 [OLA], 1.70e+00 [OSA], [Fail   ]"    "00.23 [mins], 7.84e+02 [CA], 0.00e+00 [UCA], 0.00e+00 [OLA], 0.00e+00 [OSA], [Success]"
